H8673,"tish`iym (tish-eem') num.
1. ninety
[multiple from H8672]
KJV: ninety. 
Root(s): H8672 "
H8674,"Tattnay (tat-ten-ah'-ee) n/p.
1. Tattenai, a Persian
[of foreign derivation]
KJV: Tatnai. "
G1,"a (al'-fah) n.
1. the first letter of the alphabet
2. (figuratively) only
3. (numerically) the first
4. (prefix, commonly) not, without (a-, an-, i.e. amoral, anarchy)
5. (prefix, occasionally) in the sense of a union (i.e. akin, adelphos ""brother"")
{Often used as a prefix in composition in the sense of privation (as a contraction from G427); occasionally in the sense of union (as a contraction of G260)}
[of Hebrew origin]
KJV: Alpha 
Compare: G427, G260 "
G2,"Aaron (ah-ar-own') n/p.
1. Aaron, the brother of Moses
[of Hebrew origin (H175)]
KJV: Aaron 
Root(s): H175 "
G3,"Abaddon (ab-ad-down') n/p.
1. a destroying angel
[of Hebrew origin (H11)]
KJV: Abaddon 
Root(s): H11 "
G4,"abares (ab-ar-ace') adj.
1. weightless
2. (figuratively) not burdensome
[from G1 (as a negative particle) and G922]
KJV: from being burdensome 
Root(s): G1, G922 "
G5,"Abba (ab-bah`) n/p.
1. (vocatively) father
{referring to or addressing one's father}
[of Chaldee origin (H2)]
KJV: Abba 
Root(s): H2 
Compare: G3962 "
G6,"Abel (ab'-el) n/p.
1. Abel, the son of Adam
[of Hebrew origin (H1893)]
KJV: Abel 
Root(s): H1893 "
G7,"Abia (ab-ee-ah') n/p.
1. Abijah, the name of two Israelites
[of Hebrew origin (H29)]
KJV: Abia 
Root(s): H29 "
G8,"Abiathar (ab-ee-ath'-ar) n/p.
1. Abiathar, an Israelite
[of Hebrew origin (H54)]
KJV: Abiathar 
Root(s): H54 "
G9,"Abilene (ab-ee-lay-nay') n/l.
1. Abilene, a region of Syria
[of foreign origin]
KJV: Abilene 
Compare: H58 "
G10,"Abioud (ab-ee-oud') n/p.
1. Abihud, an Israelite
[of Hebrew origin (H31)]
KJV: Abiud 
Root(s): H31 "
G11,"Abraam (ab-rah-am') n/p.
1. Abraham, the Hebrew patriarch
{(In Acts 7}
[of Hebrew origin (H85)]
KJV: Abraham 
Root(s): H85 "
G12,"abussos (ab'-us-sos) n.
1. depthless
2. (specially) infernal ""abyss""
[from G1 (as a negative particle) and a variation of G1037]
KJV: deep, (bottomless) pit 
Root(s): G1, G1037 
See also: G5421 "
G13,"Agabos (ag'-ab-os) n/p.
1. Agabus, an Israelite
[of Hebrew origin]
KJV: Agabus 
Compare: H2285 "
G14,"agathoergeo (ag-ath-oer-gheh'-o) v.
1. to work good
[from G18 and G2041]
KJV: do good 
Root(s): G18, G2041 "
G15,"agathopoieo (ag-ath-op-oy-eh'-o) v.
1. to be a well-doer (as a favor or a duty)
[from G17]
KJV: (when) do good (well) 
Root(s): G17 "
G16,"agathopoiia (ag-ath-op-oy-ee""'-ah) n.
1. well-doing, i.e. virtue
[from G17]
KJV: well-doing 
Root(s): G17 "
G17,"agathopoios (ag-ath-op-oy-os') adj.
1. a well-doer, i.e. virtuous
[from G18 and G4160]
KJV: them that do well 
Root(s): G18, G4160 "
G18,"agathos (ag-ath-os') adj.
1. good
{in any sense, often as noun}
[a primary word]
KJV: benefit, good(-s, things), well 
Compare: G2570 "
G19,"agathosune (ag-ath-o-soo'-nay) n.
1. goodness, i.e. virtue or beneficence
[from G18]
KJV: goodness 
Root(s): G18 "
G20,"agalliasis (ag-al-lee'-as-is) n.
1. exultation
2. (specially) welcome
[from G21]
KJV: gladness, (exceeding) joy 
Root(s): G21 "
G21,"agalliao (ag-al-lee-ah'-o) v.
1. (properly) to jump for joy, i.e. exult
[from agan ""much"" and G242]
KJV: be (exceeding) glad, with exceeding joy, rejoice (greatly) 
Root(s): G242 "
G22,"agamos (ag'-am-os) n.
1. unmarried
[from G1 (as a negative particle) and G1062]
KJV: unmarried 
Root(s): G1, G1062 "
G23,"aganakteo (ag-an-ak-teh'-o) v.
1. to be greatly afflicted
2. (figuratively) indignant
[from agan ""much"" and achthos ""grief"" (akin to the base of G43)]
KJV: be much (sore) displeased, have (be moved with, with) indignation 
See also: G43 "
G24,"aganaktesis (ag-an-ak'-tay-sis) n.
1. indignation
[from G23]
KJV: indignation 
Root(s): G23 "
G25,"agapao (ag-ap-ah'-o) v.
1. to love (in a social or moral sense)
{chiefly of the heart (wholehearted, unconditional, devoted) while G5368 is chiefly of the head (feelings, conditional, sentimental)}
[perhaps from agan ""much"" or Hebrew agab]
KJV: (be-)love(-ed) 
Root(s): H5689 
Compare: G5368 "
G26,"agape (ag-ah'-pay) n.
1. love, i.e. affection or benevolence
2. (specially, plural) a love-feast
[from G25]
KJV: (feast of) charity(-ably), dear, love 
Root(s): G25 "
G27,"agapetos (ag-ap-ay-tos') adj.
1. beloved
[from G25]
KJV: (dearly, well) beloved, dear 
Root(s): G25 "
G28,"Agar (ag'-ar) n/p.
1. Hagar, the concubine of Abraham
[of Hebrew origin (H1904)]
KJV: Hagar 
Root(s): H1904 "
G29,"aggareuo (ang-ar-yew'-o) v.
1. (properly) to be a courier
2. (by implication) to press into public service
[of foreign origin]
KJV: compel (to go) 
Compare: H104 "
G30,"aggeion (ang-eye`-on) n.
1. a receptacle
[from aggos ""a pail"" (perhaps as bent)]
KJV: vessel 
Compare: G43, G44, G45 
See also: G3582, G2765, G4632, G5473 "
G31,"aggelia (ang-el-ee'-ah) n.
1. a message
2. an announcement
3. (by implication) a precept
[from G32]
KJV: message 
Root(s): G32 "
G32,"aggelos (ang'-el-os) n.
1. a messenger
2. (especially) an ""angel"" of God
3. (of evil, Satan) a demon
4. (by implication) a person carrying forth a message from God, i.e. a servant (a disciple, pastor, elder, prophet, etc.)
5. (also, by implication) a thing or event carrying forth a message from God, i.e. a hardship (pestilence, wind, etc.), or an animal (donkey, locusts, etc.))
[from aggello ""to bring tidings"" (possibly derived from G71)]
KJV: angel, messenger 
Compare: G34 
See also: G71 "
G33,"age (ag'-eh) v.
1. (properly) lead, i.e. come on
[imperative of G71]
KJV: go to 
Root(s): G71 "
G34,"agele (ag-el'-ay) n.
1. a herd, a drove
[from G71]
KJV: herd 
Root(s): G71 
Compare: G32 "
G35,"agenealogetos (ag-en-eh-al-og'-ay-tos) adj.
1. unregistered as to birth
[from G1 (as negative particle) and G1075]
KJV: without descent 
Root(s): G1, G1075 "
G36,"agenes (ag-en-ace') adj.
1. (properly) without kin
2. (socially) of unknown descent
3. (by implication) ignoble
[from G1 (as negative particle) and G1085]
KJV: base things 
Root(s): G1, G1085 "
G37,"hagiazo (hag-ee-ad'-zo) v.
1. to make holy
2. (ceremonially) purify or consecrate
3. (mentally) to venerate
[from G40]
KJV: hallow, be holy, sanctify 
Root(s): G40 "
G38,"hagiasmos (hag-ee-as-mos') n.
1. (properly) purification
2. (the state) purity
3. (concretely, by Hebraism) a purifier
[from G37]
KJV: holiness, sanctification 
Root(s): G37 "
G39,"hagion (hag'-ee-on) adj.
1. a sacred thing
2. (of location) a sacred place
[neuter of G40]
KJV: holiest (of all), holy place, sanctuary 
Root(s): G40 "
G40,"hagios (hag'-ee-os) adj.
1. sacred
2. (physically) pure
3. (morally) blameless
4. (religious, ceremonially) consecrated
[from hagos ""an awful thing""]
KJV: (most) holy (one, thing), saint 
Compare: G53, G2282, G3741 "
G41,"hagiotes (hag-ee-ot'-ace) n.
1. sanctity
2. (properly) the state of sanctity
[from G40]
KJV: holiness 
Root(s): G40 "
G42,"hagiosune (hag-ee-o-soo'-nay) n.
1. sacredness
2. (properly) the quality of sacredness
[from G40]
KJV: holiness 
Root(s): G40 "
G43,"agkale (ang-kal'-ay) n.
1. an arm (as curved)
[from agkos ""a bend"", (""ache"")]
KJV: arm 
Compare: G44, G45, G30 "
G44,"agkistron (ang'-kis-tron) n.
1. a hook (as bent)
[from agkos ""a bend"", (""ache"")]
KJV: hook 
Compare: G43, G45, G30 "
G45,"agkura (ang'-koo-rah) n.
1. an ""anchor"" (as crooked)
[from agkos ""a bend"", (""ache"")]
KJV: anchor 
Compare: G43, G44, G30 "
G46,"agnaphos (ag'-naf-os) adj.
1. (properly) unprocessed (cloth), not carded or shrunk
2. (by implication) new (cloth)
[from G1 (as a negative particle) and the same as G1102]
KJV: new 
Root(s): G1, G1102 "
G47,"hagneia (hag-nei'-ah) n.
1. cleanliness (the quality)
2. (specially) chastity
[from G53]
KJV: purity 
Root(s): G53 "
G48,"hagnizo (hag-nid'-zo) v.
1. to make clean
2. (figuratively) to sanctify (ceremonially or morally)
[from G53]
KJV: purify (self) 
Root(s): G53 "
G49,"hagnismos (hag-nis-mos') n.
1. a cleansing (the act)
2. (ceremonially) to purify by offering (or other method) for appeasement
[from G48]
KJV: purification 
Root(s): G48 "
G50,"agnoeo (ag-no-eh'-o) v.
1. not to know (through lack of information or intelligence)
2. (by implication) to ignore (through dislike, disinterest, or unwillingness)
[from G1 (as a negative particle) and G3539]
KJV: (be) ignorant(-ly), not know, not understand, unknown 
Root(s): G1, G3539 "
G51,"agnoema (ag-no'-ay-mah) n.
1. a thing ignored, i.e. shortcoming
[from G50]
KJV: error 
Root(s): G50 "
G52,"agnoia (ag'-noy-ah) n.
1. ignorance
2. (properly) the quality of ignorance
[from G50]
KJV: ignorance 
Root(s): G50 "
G53,"hagnos (hag-nos') adj.
1. (properly) clean
2. (figuratively) innocent, modest, perfect
[from hagos ""an awful thing""]
KJV: chaste, clean, pure 
Compare: G40 "
G54,"hagnotes (hag-not'-ace) n.
1. cleanness (the state)
2. (figuratively) blamelessness
[from G53]
KJV: pureness 
Root(s): G53 "
G55,"hagnos (hag-noce`) adv.
1. purely, i.e. honestly
[adverb from G53]
KJV: sincerely 
Root(s): G53 "
G56,"agnosia (ag-no-see'-ah) n.
1. ignorance
2. (properly) the state of ignorance
[from G1 (as negative particle) and G1108]
KJV: ignorance, not the knowledge 
Root(s): G1, G1108 "
G57,"agnostos (ag'-noce-tos) adj.
1. not known, unknown
2. (mentally) ignorant
3. (figuratively) obscure
[from G1 (as negative particle) and G1110]
KJV: unknown 
Root(s): G1, G1110 "
G58,"agora (ag-or-ah') n.
1. (properly) the town-square (as a place of public resort)
2. (by implication) a market or thoroughfare
[from ageiro, ""to gather"" (probably akin to G1453)]
KJV: market(-place), street 
See also: G1453 "
G59,"agorazo (ag-or-ad'-zo) v.
1. (properly) to go to market
2. (by implication) to purchase
3. (specially) to redeem
[from G58]
KJV: buy, redeem 
Root(s): G58 "
G60,"agoraios (ag-or-ai`-os) adj.
1. relating to the market-place, i.e. forensic (times)
2. (by implication) vulgar
[from G58]
KJV: baser sort, low 
Root(s): G58 "
G61,"agra (ag'-rah) n.
1. (abstractly) a catching (of fish)
2. (concretely) a haul (of fish)
[from G71]
KJV: draught 
Root(s): G71 "
G62,"agrammatos (ag-ram'-mat-os) adj.
1. unlettered, i.e. illiterate, uneducated
[from G1 (as negative particle) and G1121]
KJV: unlearned 
Root(s): G1, G1121 "
G63,"agrauleo (ag-rau-leh'-o) v.
1. to camp out
[from G68 and G832 (in the sense of G833)]
KJV: abide in the field 
Root(s): G68, G832, G833 "
G64,"agreuo (ag-rew'-o) v.
1. to hunt
2. (figuratively) to entrap
[from G61]
KJV: catch 
Root(s): G61 "
G65,"agrielaios (ag-ree-el'-ai-os) n.
1. a wild olive (tree or fruit)
2. (plant family) an oleaster (i.e. Elaeagnus, Silverberry, Olea Europea, etc.)
[from G66 and G1636]
KJV: olive tree (which is) wild 
Root(s): G66, G1636 "
G66,"agrios (ag'-ree-os) adj.
1. wild (as pertaining to the country)
2. (literally) natural
3. (figuratively) fierce
[from G68]
KJV: wild, raging 
Root(s): G68 "
G67,"Agrippas (ag-rip'-pas) n/p.
1. wild-horse tamer
2. Agrippas, one of the Herods
[apparently from G66 and G2462]
KJV: Agrippa 
Root(s): G66, G2462 "
G68,"agros (ag-ros') n.
1. a field (as a drive for cattle)
2. (genitive case) the country
3. (specially) a farm, i.e. hamlet
[from G71]
KJV: country, farm, piece of ground, land 
Root(s): G71 "
G69,"agrupneo (ag-roop-neh'-o) v.
1. to be sleepless, i.e. keep awake
[ultimately from G1 (as negative particle) and G5258]
KJV: watch 
Root(s): G1, G5258 "
G70,"agrupnia (ag-roop-nee'-ah) n.
1. sleeplessness, i.e. a keeping awake
[from G69]
KJV: watch 
Root(s): G69 "
G71,"ago (ag'-o) v.
1. (properly) to lead
2. (by implication) to bring, drive
3. (reflexively) to go
4. (specially) to pass (time)
5. (figuratively) to induce
[a primary verb]
KJV: be, bring (forth), carry, (let) go, keep, lead away, be open "
G72,"agoge (ag-o-gay') n.
1. a bringing up, i.e. mode of living
[reduplicated from G71]
KJV: manner of life 
Root(s): G71 "
G73,"agon (ag-one') n.
1. (properly) a place of assembly (as if led)
2. (by implication) a contest (held there)
3. (figuratively) an effort or anxiety
[from G71]
KJV: conflict, contention, fight, race 
Root(s): G71 "
G74,"agonia (ag-o-nee'-ah) n.
1. a struggle
2. (properly) the state of struggle
3. (figuratively) anguish
[from G73]
KJV: agony 
Root(s): G73 "
G75,"agonizomai (ag-o-nid'-zom-ai) v.
1. to struggle
2. (literally) to compete for a prize
3. (figuratively) to contend with an adversary
4. (genitive case) to endeavor to accomplish something
[from G73]
KJV: fight, labor fervently, strive 
Root(s): G73 "
G76,"Adam (ad-am') n/p.
1. Adam, the first man
2. (typically, of Jesus) man (as his representative)
[of Hebrew origin (H121)]
KJV: Adam 
Root(s): H121 "
G77,"adapanos (ad-ap'-an-os) adj.
1. without cost, i.e. gratuitous
[from G1 (as negative particle) and G1160]
KJV: without expense 
Root(s): G1, G1160 "
G78,"Addi (ad-dee') n/p.
1. Addi, an Israelite
[probably of Hebrew origin]
KJV: Addi 
Compare: H5716 "
G79,"adelphe (ad-el-fay') n.
1. a sister
2. (of faith) a sister in our Lord, Jesus
[feminine of G80]
KJV: sister 
Root(s): G80 "
G80,"adelphos (ad-el-fos') n.
1. a brother
2. (of faith) a brother in our Lord, Jesus
{literally or figuratively; near or remote; much like G1}
[from G1 (as a connective particle) and delphus ""the womb""]
KJV: brother 
Root(s): G1 "
G81,"adelphotes (ad-el-fot'-ace) n.
1. (properly) the feeling of brotherliness
2. (commonly) brotherhood,  i.e. the (Christian) fraternity
[from G80]
KJV: brethren, brotherhood 
Root(s): G80 "
G82,"adelos (ad'-ay-los) adj.
1. hidden
2. (figuratively) indistinct
[from G1 (as a negative particle) and G1212]
KJV: appear not, uncertain 
Root(s): G1, G1212 "
G83,"adelotes (ad-ay-lot'-ace) n.
1. uncertainty
[from G82]
KJV: X uncertain 
Root(s): G82 "
G84,"adelos (ad-ay'-loce) adv.
1. uncertainly
[adverb from G82]
KJV: uncertainly 
Root(s): G82 "
G85,"ademoneo (ad-ay-mon-eh'-o) v.
1. to be in distress (of mind)
[from a derivative of adeo ""to be sated to loathing""]
KJV: be full of heaviness, be very heavy "
G86,"hades (hah""-dace) n.
1. (properly) unseen
2. (commonly) ""Hades,"" the place (state) of departed souls
[from G1 (as negative particle) and G1492]
KJV: grave, hell 
Root(s): G1, G1492 "
G87,"adiakritos (ad-ee-ak'-ree-tos) adj.
1. (properly) undistinguished
2. (actively) impartial
[from G1 (as a negative particle) and a derivative of G1252]
KJV: without partiality 
Root(s): G1, G1252 "
G88,"adialeiptos (ad-ee-al'-ipe-tos) adj.
1. uninterrupted, i.e. permanent, unceasing
[from G1 (as a negative particle) and a derivative of a compound of G1223 and G3007]
KJV: without ceasing, continual 
Root(s): G1, G1223, G3007 "
G89,"adialeiptos (ad-ee-al-ipe'-toce) adv.
1. uninterruptedly, unceasingly
2. (on occasion, as appropriate) without omission
[adverb from G88]
KJV: without ceasing 
Root(s): G88 "
G90,"adiaphthoria (ad-ee-af-thor-ee'-ah) n.
1. incorruptibleness
2. (figuratively) purity (of doctrine)
[from a derivative of a compound of G1 (as a negative particle) and a derivative of G1311]
KJV: uncorruptness 
Root(s): G1, G1311 "
G91,"adikeo (ad-ee-keh'-o) v.
1. to be unjust
2. (actively) to do wrong (morally, socially or physically)
[from G94]
KJV: hurt, injure, be an offender, be unjust, (do, suffer, take) wrong 
Root(s): G94 "
G92,"adikema (ad-eek'-ay-mah) n.
1. a wrong done
[from G91]
KJV: evil doing, iniquity, matter of wrong 
Root(s): G91 "
G93,"adikia (ad-ee-kee'-ah) n.
1. (legal) injustice
2. (properly) the quality
3. (by implication) the act
4. (morally) wrongfulness (of character, life or act)
[from G94]
KJV: iniquity, unjust, unrighteousness, wrong 
Root(s): G94 "
G94,"adikos (ad'-ee-kos) adj.
1. unjust
2. (by extension) wicked
3. (by implication) treacherous
4. (specially) heathen
[from G1 (as a negative particle) and G1349]
KJV: unjust, unrighteous 
Root(s): G1, G1349 "
G95,"adikos (ad-ee'-koce) adv.
1. unjustly
[adverb from G94]
KJV: wrongfully 
Root(s): G94 "
G96,"adokimos (ad-ok'-ee-mos) adj.
1. unapproved, i.e. rejected
2. (by implication) worthless
{literally or morally}
[from G1 (as a negative particle) and G1384]
KJV: castaway, rejected, reprobate 
Root(s): G1, G1384 
Compare: G2556 "
G97,"adolos (ad'-ol-os) adj.
1. without deceit, honest, sincere
2. (figuratively) unadulterated, pure
[from G1 (as a negative particle) and G1388]
KJV: sincere 
Root(s): G1, G1388 "
G98,"Adramuttenos (ad-ram-oot-tay-nos') adj/g.
1. Adramyttene or belonging to Adramyttium
2. (location) modern northwest Turkey (Edremit)
[from Adramutteion (a place in Asia Minor)]
KJV: of Adramyttium "
G99,"Adrias (ad-ree'-as) n/l.
1. the Adriatic sea (including the Ionian)
[from Adria (a place near its shore)]
KJV: Adria "
G100,"hadrotes (had-rot'-ace) n.
1. plumpness
2. (figuratively) liberality
[from hadros ""stout""]
KJV: abundance "
G101,"adunateo (ad-oo-nat-eh'-o) v.
1. to be unable
2. (passively) to be impossible
[from G102]
KJV: be impossible 
Root(s): G102 "
G102,"adunatos (ad-oo'-nat-os) adj.
1. unable, i.e. weak
2. (passively) impossible
{literally or figuratively}
[from G1 (as a negative particle) and G1415]
KJV: could not do, impossible, impotent, not possible, weak 
Root(s): G1, G1415 "
G103,"ado (ad'-o) v.
1. to sing
[a primary verb]
KJV: sing "
G104,"aei (ah-eye') adv.
1. ""ever""
2. (by qualification) regularly
3. (by implication) earnestly
[from an obsolete primary noun apparently meaning ""continued duration""]
KJV: always, ever "
G105,"aetos (ah-et-os') n.
1. an eagle (from its wind-like flight)
[from aemi ""to breathe unconsciously"" i.e. respire]
KJV: eagle 
See also: G109 "
G106,"azumos (ad'-zoo-mos) adj.
1. unleavened
2. (figuratively) uncorrupted
3. (specially in the neutral plural, by implication) the Passover week
[from G1 (as a negative particle) and G2219]
KJV: unleavened (bread) 
Root(s): G1, G2219 "
G107,"Azor (ad-zore') n/p.
1. Azor, an Israelite
[of Hebrew origin]
KJV: Azorigin 
Compare: H5809 "
G108,"Azotos (ad'-zo-tos) n/l.
1. Azotus (i.e. Ashdod), a place in Israel
[of Hebrew origin (H795)]
KJV: Azotus 
Root(s): H795 "
G109,"aer (ah-ayr') n.
1. ""air"" (as naturally surrounding)
[from aemi ""to breathe unconsciously"", i.e. respire]
KJV: air 
Compare: G5594 
See also: G1005 "
G110,"athanasia (ath-an-as-ee'-ah) n.
1. deathlessness, immortality
2. not bound or subject to death
[from a compound of G1 (as a negative particle) and G2288]
KJV: immortality 
Root(s): G1, G2288 "
G111,"athemitos (ath-em'-ee-tos) adj.
1. illegal
2. (by implication) shamefully wicked
[from G1 (as a negative particle) and a derivative of themis ""statute"" (from the base of G5087)]
KJV: abominable, unlawful thing 
Root(s): G1, G5087 "
G112,"atheos (ath'-eh-os) adj.
1. without god
[from G1 (as a negative particle) and G2316]
KJV: without God 
Root(s): G1, G2316 "
G113,"athesmos (ath'-es-mos) adj.
1. lawless
2. (by implication) criminal
[from G1 (as a negative particle) and a derivative of G5087 (in the sense of enacting)]
KJV: wicked 
Root(s): G1, G5087 "
G114,"atheteo (ath-et-eh'-o) v.
1. to set aside
2. (by implication) to disesteem, neutralize or violate
[from a compound of G1 (as a negative particle) and a derivative of G5087]
KJV: cast off, despise, disannul, frustrate, bring to nought, reject 
Root(s): G1, G5087 "
G115,"athetesis (ath-et'-ay-sis) n.
1. cancellation
{literally or figuratively}
[from G114]
KJV: disannulling, put away 
Root(s): G114 "
G116,"Athenai (ath-ay`-nai) n/l.
1. Athens, the capitol of Greece
2. (archaic) Athenoe
[plural of Athene (the goddess of wisdom, who was reputed to have founded the city)]
KJV: Athens "
G117,"Athenaios (ath-ay-nai`-os) adj/g.
1. an Athenian, an inhabitant of Athens
2. (archaic) Athenoean, an inhabitant of Athenai
[from G116]
KJV: Athenian 
Root(s): G116 "
G118,"athleo (ath-leh'-o) v.
1. to contend in the competitive games
[from athlos ""a contest in the public lists""]
KJV: strive "
G119,"athlesis (ath'-lay-sis) n.
1. a struggle (figuratively)
[from G118]
KJV: fight 
Root(s): G118 "
G120,"athumeo (ath-oo-meh'-o) v.
1. to be spiritless, i.e. disheartened
[from a compound of G1 (as a negative particle) and G2372]
KJV: be dismayed 
Root(s): G1, G2372 "
G121,"athoos (ath'-o-os) adj.
1. not guilty
[from G1 (as a negative particle) and probably a derivative of G5087 meaning ""a penalty""]
KJV: innocent 
Root(s): G1, G5087 "
G122,"aigeos (ai'-ghi-os) adj.
1. belonging to a goat
[from aix ""a goat""]
KJV: goat "
G123,"aigialos (ai-ghee-al-os') n.
1. a beach (on which the waves dash)
[from aisso ""to rush"" and G251 (in the sense of the sea)]
KJV: shore 
Root(s): G251 "
G124,"Aiguptios (ai-goop'-tee-os) adj/g.
1. an Egyptian or inhabitant of Egypt
2. (archaic) an Ægyptian or inhabitant of Ægyptus
[from G125]
KJV: Egyptian 
Root(s): G125 "
G125,"Aiguptos (ai'-goop-tos) n/l.
1. Egypt (Ægyptus), the land of the Nile
[of uncertain derivation]
KJV: Egypt "
G126,"aidios (ah-id""'-ee-os) adj.
1. (forward and backward) eternal
2. (forward only) everlasting
[from G104]
KJV: eternal, everlasting 
Root(s): G104 "
G127,"aidos (ai-doce') n.
1. bashfulness
2. (towards men), modesty
3. (towards God) awe
[perhaps from G1 (as a negative particle) and G1492 (through the idea of downcast eyes)]
KJV: reverence, shamefacedness 
Root(s): G1, G1492 "
G128,"Aithiops (ai-thee'-ops) n/g.
1. an Ethiopian
2. a dark-skinned person from a particular ancient region in north east Africa
[from aitho ""to scorch"" and ops ""the face"" (from G3700)]
KJV: Ethiopian 
Root(s): G3700 "
G129,"haima (hai`-mah) n.
1. blood
2. (literally) of men or animals
3. (figuratively) the juice of grapes
4. (specially) the atoning blood of Christ
5. (by implication) bloodshed, also kindred
[of uncertain derivation]
KJV: blood "
G130,"haimatekchusia (hai-mat-ek-khoo-see'-ah) n.
1. an effusion of blood
[from G129 and a derivative of G1632]
KJV: shedding of blood 
Root(s): G129, G1632 "
G131,"haimorrheo (hai-mor-rheh'-o) v.
1. to flow blood, i.e. have a hemorrhage
[from G129 and G4482]
KJV: diseased with an issue of blood 
Root(s): G129, G4482 "
G132,"Aineas (ai-neh'-as) n/p.
1. Aeneas, an Israelite
[of uncertain derivation]
KJV: Aeneas "
G133,"ainesis (ai'-nes-is) n.
1. a praising (the act)
2. (specially) a thank(-offering)
[from G134]
KJV: praise 
Root(s): G134 "
G134,"aineo (ai-neh'-o) v.
1. to praise (God)
[from G136]
KJV: praise 
Root(s): G136 "
G135,"ainigma (ai'-nig-ma) n.
1. an obscure saying, ""enigma""
2. (abstractly) obscureness
[from a derivative of G136 (in its primary sense)]
KJV: X darkly 
Root(s): G136 "
G136,"ainos (ai`-nos) n.
1. (properly) a story
2. praise (of God)
{used in the sense of G1868}
[apparently a primary word]
KJV: praise 
Compare: G1868 "
G137,"Ainon (ai-nown') n/l.
1. Ænon, a place in Israel
[of Hebrew origin (a derivative of H5869, ""place of springs"")]
KJV: Ænon 
Root(s): H5869 "
G138,"haireomai (hai-reh'-om-ai) (Some of the forms are borrowed from a cognate hellomai hel'-lom-ai; which is otherwise obsolete) v.
1. to take for oneself, i.e. to prefer
[probably akin to G142]
KJV: choose 
Compare: G1209, G2983 
See also: G142 "
G139,"hairesis (hai'-res-is) n.
1. (properly) a choice
2. (by extension) a preference
3. (specially) a (religious) party, a sect, a denomination
4. (abstractly) disunion
[from G138]
KJV: heresy (which is the Greek word itself), sect 
Root(s): G138 "
G140,"hairetizo (hai-ret-id'-zo) v.
1. to make a choice
[from a derivative of G138]
KJV: choose 
Root(s): G138 
Compare: G141 "
G141,"hairetikos (hai-ret-ee-kos') adj.
1. schismatic, discordant, divisive
[from a derivative of G138]
KJV: heretic (the Greek word itself) 
Root(s): G138 
Compare: G140 "
G142,"airo (ai'-ro) v.
1. to lift up
2. (by implication) to take up or away
3. (figuratively) to raise (the voice), keep in suspense (the mind)
4. (specially) to sail away (i.e. weigh anchor)
5. (by Hebraism) to atone for sin
[a primary root]
KJV: away with, bear (up), carry, lift up, loose, make to doubt, put away, remove, take (away, up) 
Compare: H5375 "
G143,"aisthanomai (ai-sthan'-om-ai) v.
1. to perceive
2. (properly) to perceive by the senses
[of uncertain derivation]
KJV: perceive "
G144,"aisthesis (ai'-sthay-sis) n.
1. perception
2. (figuratively) discernment
[from G143]
KJV: judgment 
Root(s): G143 "
G145,"aistheterion (ai-sthay-tay'-ree-on) n.
1. (properly) an organ of perception
2. (figuratively) judgment
[from a derivative of G143]
KJV: senses 
Root(s): G143 "
G146,"aischrokerdes (ai-skhrok-er-dace') adj.
1. characterized by sordid, disgraceful gain
2. of disgraceful gain
[from G150 and G2771]
KJV: given to (greedy of) filthy lucre 
Root(s): G150, G2771 "
G147,"aischrokerdos (ai-skhrok-er-doce`) adv.
1. to gain in a disgracefully, sordidly manner
[adverb from G146]
KJV: for filthy lucre's sake 
Root(s): G146 "
G148,"aischrologia (ai-skhrol-og-ee'-ah) n.
1. vile, disgraceful conversation
[from G150 and G3056]
KJV: filthy communication 
Root(s): G150, G3056 "
G149,"aischron (ai-skhron') adj.
1. a shameful thing, i.e. of improper conduct
[neuter of G150]
KJV: shame 
Root(s): G150 "
G150,"aischros (ai-skhros') adj.
1. shameful, disgraceful, i.e. base
2. (specially) venal, i.e. bribable
[from aischos ""disfigurement"" (i.e. disgrace)]
KJV: filthy 
Compare: G153 "
G151,"aischrotes (ai-skhrot'-ace) n.
1. shamefulness, i.e. obscenity
[from G150]
KJV: filthiness 
Root(s): G150 "
G152,"aischune (ai-skhoo'-nay) n.
1. shame, disgrace
{abstractly or concretely}
[from G153]
KJV: dishonesty, shame 
Root(s): G153 "
G153,"aischunomai (ai-skhoo'-nom-ai) v.
1. to feel shame (for oneself)
[from aischos ""disfigurement"" (i.e. disgrace)]
KJV: be ashamed "
G154,"aiteo (ai-teh'-o) v.
1. to ask
{in genitive case}
[of uncertain derivation]
KJV: ask, beg, call for, crave, desire, require 
Compare: G4441, G2065 
See also: G155, G156 "
G155,"aitema (ai'-tay-mah) n.
1. a thing asked
2. (abstractly) an asking
[of the same uncertain derivation as G154]
KJV: petition, request, required 
See also: G154, G156 "
G156,"aitia (ai-tee'-a) n.
1. a cause (as if asked for)
2. (logically) a reason (motive, matter)
3. (legally) a crime (alleged or proved)
[of the same uncertain derivation as G154]
KJV: accusation, case, cause, crime, fault, (wh-)ere(-fore) 
See also: G154, G155 "
G157,"aitiama (ai-tee'-am-ah) n.
1. a thing charged
[from a derivative of G156]
KJV: complaint 
Root(s): G156 "
G158,"aition (ai'-tee-on) adj.
1. a reason or crime
{like G156}
[neuter of G159]
KJV: cause, fault 
Root(s): G159 
Compare: G156 "
G159,"aitios (ai'-tee-os) adj.
1. causative
2. (concretely) a causer (i.e. initiator)
[of the same uncertain derivation as G154]
KJV: author 
See also: G154, G155, G156 "
